RNN,6,16,adam,0.2,75,0.7966339411775661
RNN,6,16,adam,0.2,100,0.7798036466474119
RNN,6,16,adam,0.2,150,0.7924263675450276
LSTM,1,64,adagrad,0.5,50,0.8036465638984638
LSTM,1,64,adagrad,0.5,75,0.8022440393542842
LSTM,1,64,adagrad,0.5,100,0.8022440393542842
LSTM,1,64,adagrad,0.5,150,0.8022440393542842
LSTM,1,64,adagrad,0.4,50,0.8120617111635409
LSTM,1,64,adagrad,0.4,75,0.8120617112471379
LSTM,1,64,adagrad,0.4,100,0.817671809340259
LSTM,1,64,adagrad,0.4,150,0.8036465638984638
LSTM,1,64,adagrad,0.2,50,0.817671809340259
LSTM,1,64,adagrad,0.2,75,0.817671809340259
LSTM,1,64,adagrad,0.2,100,0.8050490884426432
LSTM,1,64,adagrad,0.2,150,0.8288920057772922
LSTM,1,64,adam,0.5,50,0.791023843000848
LSTM,1,64,adam,0.5,75,0.793828892089207
LSTM,1,64,adam,0.5,100,0.791023843000848
LSTM,1,64,adam,0.5,150,0.7952314166333866
LSTM,1,64,adam,0.4,50,0.7952314166333866
LSTM,1,64,adam,0.4,75,0.7980364657217457
LSTM,1,64,adam,0.4,100,0.8008415148101047
LSTM,1,64,adam,0.4,150,0.7980364657217457
LSTM,1,64,adam,0.2,50,0.8022440393542842
LSTM,1,64,adam,0.2,75,0.8036465638984638
LSTM,1,64,adam,0.2,100,0.8050490884426432
LSTM,1,64,adam,0.2,150,0.8092566620751819
LSTM,1,32,adagrad,0.5,50,0.8036465638984638
LSTM,1,32,adagrad,0.5,75,0.8050490884426432
LSTM,1,32,adagrad,0.5,100,0.8064516129868228
LSTM,1,32,adagrad,0.5,150,0.8120617111635409
LSTM,1,32,adagrad,0.4,50,0.8106591866193613
LSTM,1,32,adagrad,0.4,75,0.8148667602519
LSTM,1,32,adagrad,0.4,100,0.8050490884426432
LSTM,1,32,adagrad,0.4,150,0.8064516129868228
LSTM,1,32,adagrad,0.2,50,0.8190743339680354
LSTM,1,32,adagrad,0.2,75,0.8120617112471379
LSTM,1,32,adagrad,0.2,100,0.8232819076005741
LSTM,1,32,adagrad,0.2,150,0.8148667602519
LSTM,1,32,adam,0.5,50,0.8022440393542842
LSTM,1,32,adam,0.5,75,0.8036465638984638
LSTM,1,32,adam,0.5,100,0.8036465638984638
LSTM,1,32,adam,0.5,150,0.8022440393542842
LSTM,1,32,adam,0.4,50,0.8050490884426432
LSTM,1,32,adam,0.4,75,0.8106591866193613
LSTM,1,32,adam,0.4,100,0.8148667602519
LSTM,1,32,adam,0.4,150,0.8106591866193613
LSTM,1,32,adam,0.2,50,0.8050490884426432
LSTM,1,32,adam,0.2,75,0.817671809340259
LSTM,1,32,adam,0.2,100,0.8260869566889331
LSTM,1,32,adam,0.2,150,0.8190743340516324
LSTM,1,16,adagrad,0.5,50,0.8036465638984638
LSTM,1,16,adagrad,0.5,75,0.8036465638984638
LSTM,1,16,adagrad,0.5,100,0.8036465638984638
LSTM,1,16,adagrad,0.5,150,0.8022440393542842
LSTM,1,16,adagrad,0.4,50,0.8008415148101047
LSTM,1,16,adagrad,0.4,75,0.8120617111635409
LSTM,1,16,adagrad,0.4,100,0.8148667602519
LSTM,1,16,adagrad,0.4,150,0.8106591867029583
LSTM,1,16,adagrad,0.2,50,0.8302945302378747
LSTM,1,16,adagrad,0.2,75,0.8078541376145992
LSTM,1,16,adagrad,0.2,100,0.8134642357913173
LSTM,1,16,adagrad,0.2,150,0.8134642357077204
LSTM,1,16,adam,0.5,50,0.8078541375310023
LSTM,1,16,adam,0.5,75,0.8050490884426432
LSTM,1,16,adam,0.5,100,0.8064516129868228
LSTM,1,16,adam,0.5,150,0.8148667602519
LSTM,1,16,adam,0.4,50,0.8148667602519
LSTM,1,16,adam,0.4,75,0.817671809423856
LSTM,1,16,adam,0.4,100,0.8162692847960794
LSTM,1,16,adam,0.4,150,0.817671809340259
LSTM,1,16,adam,0.2,50,0.8246844321447535
LSTM,1,16,adam,0.2,75,0.8120617112471379
LSTM,1,16,adam,0.2,100,0.8302945302378747
LSTM,1,16,adam,0.2,150,0.8092566620751819
LSTM,2,64,adagrad,0.5,50,0.8120617113307348
LSTM,2,64,adagrad,0.5,75,0.8246844320611566
